location,spot_id,lat,lon
Sinyeongan-gil,5510,37.9101,128.8203
Gaenmaeul-gil,5511,37.9519,128.7753
Anmok Beach,5512,37.7787,128.9397
Jaidee,5513,8.9644,99.9136
Yangyang Beach,5514,38.2534,128.5648
Naksan Beach,5515,38.1155,128.6364
Hajodaehaean-gil,5516,38.0247,128.7223
Jajakdoseonsa-gil,5517,38.3083,128.5431
Zaimokuza Kaigan,5518,35.3058,139.5491
Yuiga Hama,5519,35.3094,139.541
Vạn Hương,5520,20.687,106.7954
Hyeopjae beach,5521,33.3941,126.2394
Geumneung Beach,5522,33.3906,126.2356
Maenam Beach,5523,9.5763,99.9908
Hat Chao Samran,5524,13.0116,100.071
Hat Puek Tian,5525,12.9453,100.0332
Hat Puek Tian,5526,12.9453,100.0332
White Sand Beach,5527,12.1065,102.271
Klong Prao Beach,5528,12.0429,102.2941
Hat Phairin,5529,11.8602,102.8147
Shinmaiko Kaigan,5530,35.244,139.8689
Tadara Kitahama Kaigan,5531,35.0399,139.8288
Namuya Kaigan,5532,35.0602,139.8264
Shichirihama Beach,5533,35.3045,139.5125
Izumi Ura,5534,35.3538,140.3929
Hiari Ura,5535,35.2696,140.4012
Zushi Kaigan,5536,35.2924,139.5723
Nunobiki Kaigan,5537,35.307,139.8101
Ha-Rama Beach,5538,32.345,34.8529
Poleg Beach,5539,32.2734,34.8329
Nachal Yarkon St.,5540,31.7881,34.6257
Pantai Congot,5541,-7.9008,110.0328
Pantai Glagah Indah,5542,-7.9136,110.0661
Pantai Trisik,5543,-7.9764,110.1928
Marloes Sands,5544,51.7212,-5.2128
Westdale,5545,51.7082,-5.1886
Dawlish,5546,50.5752,-3.4675
Budleigh Salterton,5547,50.6278,-3.3195
Branscombe Beach,5548,50.6873,-3.1294
Seaton,5549,50.7027,-3.0694
Lulworth Cove,5550,50.6183,-2.2469
Durdle Door,5551,50.6216,-2.279
Luc-sur-Mer,5552,49.319,-0.3497
Omaha Beach,5553,49.3684,-0.8719
Utah Beach,5554,49.416,-1.1746
Stroomi Beach,5555,59.4423,24.6838
Albarquel Beach,5556,38.5109,-8.9156
Praia da Marinha,5557,37.0897,-8.412
Praia da Coelha,5558,37.0734,-8.2943
Praia da Angrinha,5559,37.1186,-8.5226
Praia da Adraga,5560,38.8036,-9.485
Playa Sa Rapita,5561,39.3598,2.9643
Platja d'en Bossa,5562,38.8884,1.4093
Playa de Benitez,5563,35.8946,-5.3367
Playa de la Arena,5564,28.2297,-16.8415
Spiaggia della Plaia,5565,37.4841,15.0868
Sandymount Strand,5566,53.3322,-6.2
Gold Beach,5567,49.3459,-0.5319
Porto Katsiki,5568,38.5989,20.5503
Amager Beach Park,5569,55.6576,12.645
Agios Ioannis,5570,39.4175,23.1612
Valtos Beach,5571,39.2843,20.3897
Playa de Gulpiyuri,5572,43.4489,-4.8849
Playa de Poniente,5573,38.5361,-0.1466
Praia da Saude,5574,38.5173,-8.9055
Praia dos Lagosteiros,5575,38.4236,-9.2148
Praia Grande do Rodízio,5576,38.8214,-9.4741
Praia Formosa,5577,39.1317,-9.3856
Alpertuche Beach,5578,38.4674,-8.9904
Playa de Percheles,5579,37.5296,-1.3811
Playa de Veneguera,5580,27.8466,-15.7919
Playa de Tauro,5581,27.7952,-15.7285
Playa La Cabezuela,5582,28.6217,-13.8269
Es Codolar,5583,38.8661,1.3538
Playa de El Cabrito,5584,28.0633,-17.1435
Playa de las Covaticas,5585,37.5376,-1.369
Playa de los Corraletes,5586,36.75,-2.2167
Playa de es Trenc,5587,39.3455,2.9837
Jandia,5588,28.1006,-14.2713
Playa De Las Redes,5589,36.5985,-6.2756
Het Hen,5590,53.4667,5.9333
Howes Strand,5591,51.6371,-8.642
Gislövs  Strand,5592,55.3522,13.24
Eriksöre,5593,56.6167,16.4331
Cala Biniancolla,5594,39.8125,4.2631
Playa de Argayal,5595,28.0787,-17.3234
Juvre,5596,55.1833,8.5
Plage du Larvotto,5597,43.7466,7.434
Platja Salvatge Del Trabucador,5598,40.6202,0.7364
Playa Barinatxe,5599,43.3832,-3.0064
Platja de Pals,5600,41.9928,3.2018
Playa Centollera,5601,43.5508,-5.6108
Litorale di Pellestrina,5602,45.2781,12.3039
Platja de Lloret,5603,41.6977,2.8482
Playa de Langosteira,5604,42.9199,-9.2629
Playa de Limens,5605,42.2667,-8.8167
Playa Barchinas,5606,43.5643,-6.4596
Playa Abra,5607,42.1532,-8.8303
Litorale di Lido,5608,45.3781,12.3473
Lido di Latino,5609,41.4079,12.8653
Platja Gran,5610,42.2886,3.2784
Playa del Esquinzo,5611,28.0727,-14.3027
Playas de Fornells,5612,40.0502,4.1084
Almyros,5613,36.9986,22.155
Damnoni,5614,35.1744,24.4149
Meloneras,5615,27.7426,-15.6094
Fodele Beach,5616,35.4022,24.9546
Plathiena,5617,36.7539,24.4126
Pori,5618,36.7208,23.0239
Fyriplaka,5619,36.6664,24.4647
Ammoudi,5620,36.4608,25.3696
Vourvoulos,5621,36.4445,25.4487
Karteradou,5622,36.4204,25.472
Perissa,5623,36.3536,25.4735
Mesa Pigadia,5624,36.3544,25.376
Kambia,5625,36.3481,25.3874
Red Beach,5626,36.3485,25.3947
Almyra,5627,36.3477,25.4143
Kampanes,5628,36.7694,24.4138
Tsigkrado,5629,36.6619,24.4693
Agios Ioannis,5630,36.6778,24.3318
Skala,5631,37.7099,23.3662
Skliri,5632,37.705,23.3714
Achidavolimni Beach,5633,36.6898,24.4484
Lagkada,5634,36.7249,24.4419
Praia da Pena Furada,5635,37.1472,-8.916
Praia da Conceição,5636,38.7001,-9.4164
Praia da Laje,5637,38.6838,-9.3125
Praia do Areão,5638,38.0081,-8.8465
Praia de Almograve,5639,37.6522,-8.8019
Galapos,5640,38.4845,-8.964
Praia da Baleia,5641,38.9551,-9.4175
Playa de las Pilas,5642,28.0729,-14.4478
Playa de la Parajola,5643,37.5805,-1.0125
Playa de Palo,5644,37.7689,-0.8137
Playa de Oliva,5645,38.9221,-0.0832
Playa de los Nidillos,5646,28.15,-15.4333
Playa de Negrete,5647,38.6051,-0.0399
Playa de la Nea,5648,28.4041,-16.3184
Playa Jarugo,5649,28.5716,-14.0482
Playa del Muerto,5650,28.4267,-16.2914
Playas de los Mozos,5651,27.701,-18.098
Playa los Matos,5652,28.6984,-13.8313
Playas de Manchas Blancas,5653,27.6638,-17.9722
Playa Los Picachos,5654,28.617,-13.8257
Los Agujeros,5655,29.06,-13.4613
Playa del Llano,5656,28.5222,-16.1568
Playa de Lima,5657,28.3392,-16.3654
Playa de Jeresa,5658,39.0415,-0.1871
Playa de los James,5659,28.2383,-13.9311
Playa de Ijuana,5660,28.5449,-16.127
Playa del Gorguel,5661,37.5772,-0.8769
Platja des Figueral,5662,39.0528,1.5942
Playa Fajana,5663,28.5714,-16.2774
Playa de la Entrada,5664,28.3252,-16.3627
Playa El Troche,5665,28.5715,-16.3107
Playa del Descargador,5666,37.619,-0.7085
Playa de Cofete,5667,28.1118,-14.3902
Playa del Cochino,5668,29.0312,-13.8161
Playa de Venecia,5669,38.991,-0.1504
Playa de los Valdivias,5670,28.5733,-13.8293
Playa de Valdegrana,5671,36.5751,-6.2266
Playa del Topuerque,5672,28.2322,-16.4083
Playa del Terrero,5673,28.3944,-16.6126
Playa de las Teresitas,5674,28.5086,-16.1859
Playa Atalis,5675,39.91,4.0469
El Veril de Santiago,5676,28.6036,-13.8271
Playa de San Roque,5677,28.5697,-16.208
Playa De Salon,5678,36.7436,-3.8777
Playa del Saladar,5679,38.2891,-0.5207
Playa Puerto Rico,5680,28.1752,-14.1712
Playa de Puerto Rey,5681,37.2036,-1.8098
Flag Beach,5682,28.7229,-13.8416
Playa de Portus,5683,37.5839,-1.0714
Groenendijk Strand,5684,51.15,2.7
Strandslag Zandloper,5685,52.906,4.7114
Boddenstraße,5686,54.3025,13.716
Kobbeduinen,5687,53.5072,6.3094
Strandslag Abbestee,5688,52.8321,4.6875
Het Rif,5689,53.4748,6.0434
Strandslag Groote Keeten,5690,52.8667,4.7
Strandslag Falga,5691,52.9176,4.7131
Strandslag Drooghe Weert,5692,52.8846,4.7094
Albertstrand,5693,51.3526,3.2827
Nordstrand,5694,53.7218,7.2721
Onrust,5695,52.9908,4.7266
Strandslag Huisduinen,5696,52.95,4.7167
Billriff,5697,53.668,6.877
Strandslag Voordijk,5698,52.8509,4.6957
Sint Maartenszee,5699,52.7966,4.6712
Oosterstrand,5700,53.5067,6.2551
Eastern Beach,5701,36.1474,-5.3394
Iz-Zewwieqa Bay,5702,36.026,14.3033
Playa de las Caletas,5703,28.3785,-16.3608
Playa del Bobar,5704,36.8269,-2.4046
Playa de Bellreguart,5705,38.9635,-0.1283
Playa Barlovento,5706,28.1331,-14.3363
Playa del Barco Perdido,5707,37.6531,-0.7171
Playa de las Alberquillas,5708,36.7487,-3.8065
Krabberødstrand,5709,59.05,9.6833
Sandagero,5710,62.0009,-6.7776
Grærup Strand,5711,55.65,8.1333
Grønnestrand,5712,57.1425,9.2628
Fauskasandur,5713,64.484,-14.4829
Carrahane Strand,5714,52.3218,-9.8498
Rindby Strand,5715,55.4167,8.375
Ballinreavy Strand,5716,54.8026,-8.5062
Trawalua Strand,5717,54.4376,-8.4769
Ardtermon Strand,5718,54.335,-8.6363
Yellow Strand,5719,54.343,-8.6598
Leamore Strand,5720,53.0789,-6.0364
Keem Strand,5721,53.968,-10.1913
The Ayre,5722,54.4069,-4.4136
North Beach,5723,49.4591,-2.5284
Governor Beach,5724,34.7158,33.2736
Mourtia,5725,37.7624,27.0286
Aghios Isidhoros,5726,38.5036,25.8572
Geirseyri,5727,65.5963,-24.0082
Kirkjusandur,5728,64.1509,-21.8875
Playa de Valdearnas,5729,43.4474,-3.9789
Playa de Santa Justa,5730,43.4286,-4.0957
Platja de Sant Salvador,5731,41.1815,1.5422
Playa de San Antonio del Mar,5732,43.4594,-4.9281
Playa Romana,5733,40.2341,0.2737
Playa de Roda,5734,42.2249,-8.9016
Playa de Noja,5735,43.473,-3.5013
Arenal Castell,5736,40.0222,4.1835
Playa de la Canonja,5737,41.0834,1.1906
Plage Veillat,5738,43.4208,6.7681
Porthcothan Bay,5739,50.5116,-5.0314
Flat Rocks,5740,-29.0149,114.7756
Titahi Bay,5741,-41.1041,174.8339
The Hook,5742,36.9593,-121.964
Capitola,5743,36.972,-121.9482
Gao Luo Beach,5744,26.7522,120.0989
Merrion Strand,5745,53.3169,-6.1944
Sutton Strand,5746,53.3881,-6.1186
Velvet Strand,5747,53.4214,-6.1206
Playa Gandario,5748,43.3422,-8.2379
Plage des Grands Sables,5749,47.3158,-3.1
Playa de Cuarezo,5750,43.4945,-3.5381
Spiaggia del Castello,5751,41.8581,16.1765
Plage de Carataggio,5752,41.5745,9.3474
Praia da Lagoa,5753,42.5695,-9.0437
Praia da Frouxeira,5754,43.6135,-8.1731
Playa Melide,5755,42.2516,-8.8664
Playas de Mendia,5756,43.3934,-4.5575
Playa Camposancos,5757,41.868,-8.8594
Playa de Bueu,5758,42.3276,-8.79
Praia de Bares,5759,43.7696,-7.6762
Playa de Baldayo,5760,43.3022,-8.6665
Gorrondatxa,5761,43.3802,-3.016
Spiaggia Miliscola,5762,40.7886,14.0701
Lido Azzurro,5763,40.5133,17.1397
Playa Muchavista,5764,38.3955,-0.4067
Kontxa / La Concha,5765,43.317,-1.9881
Platte Saline,5766,49.7211,-2.2125
Platja de Miramar,5767,38.9573,-0.1226
Playa Son Caliu,5768,39.5234,2.5427
Khalaktyrskiy Plyazh,5769,53.1118,159.1101
Kalamata Beach,5770,37.0213,22.1392
Armaios beach,5771,37.4223,24.876
Agios Georgios,5772,37.0988,25.3752
Pyrgaki,5773,36.9769,25.4008
Kalantos Beach,5774,36.9369,25.472
Psili Ammos,5775,37.0134,25.5684
Apollonas Beach,5776,37.1798,25.553
Kalamaki,5777,37.6417,23.1619
Les Laveurs,5778,49.23,-2.2322
Vrolimnos Beach,5779,39.1359,23.4468
Ereaga,5780,43.3441,-3.0132
Playa El Miracle,5781,41.1136,1.2592
Voidokilia Beach,5782,36.9633,21.6626
Afrotolaki,5783,35.3965,23.5511
Mavros Molos,5784,35.5002,23.6486
Telonio Beach,5785,35.4992,23.6676
Nerodafni,5786,36.7679,24.4123
Erotospilia,5787,37.8935,24.033
Votsalakia Beach,5788,37.9357,23.6551
Belderra Strand,5789,54.2111,-10.064
Dooagh Strand,5790,53.9727,-10.1273
Dugort,5791,54.014,-9.9914
Gubnahardia Strand,5792,54.0248,-9.9777
Annagh Strand,5793,54.0009,-10.1372
Giulianova Beach,5794,42.7694,13.9616
Playa de la Ribera,5795,35.8872,-5.3157
Playa del Chorrillo,5796,35.8851,-5.3224
Playa del Tarajal,5797,35.872,-5.3435
Managhros,5798,38.4648,25.9344
Khalaktyrskiy Plyazh,5799,53.0433,158.9462
Agia Eirini Beach,5800,36.748,24.4867
Malvarrosa Beach,5801,39.4841,-0.3229
Caleta de Fuste Beach,5802,28.3949,-13.8579
Playa de Getares,5803,36.0946,-5.4434
Spiaggia di Torregrande,5804,39.9057,8.5164
Tria Pigadia,5805,36.73,24.5364
Kolympisionas,5806,36.7232,24.5382
Agkali,5807,36.7171,24.5407
Lia,5808,37.4451,25.4364
Praia da Vide,5809,38.9172,-9.428
Praia Velha,5810,39.7774,-9.0227
Praia da Ursa,5811,38.7902,-9.4925
Praia do Telheiro,5812,37.0455,-8.9787
Praia de Santa Rita,5813,39.1706,-9.3603
Praia da Samarra,5814,38.8969,-9.435
Praia de Salema,5815,37.0652,-8.8244
Praia do Rodízio,5816,38.821,-9.4756
Praia da Ribeira de Cascais,5817,38.6992,-9.4179
Praia da Questa,5818,38.4842,-8.9047
Praia do Carvoeiro,5819,37.0959,-8.4724
Praia do Porto Novo,5820,39.1785,-9.3564
Praia Porto Chão,5821,39.0933,-9.4119
Praia da Ponta Ruiva,5822,37.0689,-8.9644
Praia das Paredes,5823,39.7024,-9.0516
Praia de Nossa Senhora,5824,37.5303,-8.7866
Praia da Murração,5825,37.155,-8.9093
Praia dos Mouranitos,5826,37.1224,-8.9292
Praia do Mirouço,5827,37.1361,-8.9186
Praia do Martinhal,5828,37.0186,-8.9265
Praia do Magoito,5829,38.8636,-9.4492
Praia do Barranco,5830,37.0422,-8.8948
Praia das Furnas,5831,37.7162,-8.7862
Praia dos Frades,5832,39.3052,-9.3455
Praia da Cruz Quebrada,5833,38.6995,-9.2522
Praia da Comenda,5834,38.5091,-8.9224
Praia da Corredoura,5835,37.0874,-8.4216
Praia do Burrinho,5836,37.8775,-8.7962
Praia do Burgau,5837,37.0716,-8.7754
Praia do Brejo Largo,5838,37.6747,-8.7957
Praia da Baleeira,5839,37.0819,-8.2614
Praia do Areia do Mastro,5840,38.4372,-9.2097
Praia da Ana,5841,37.0918,-8.6684
Praia da Amoreira,5842,39.1267,-9.3894
Praia de Alvor,5843,37.1227,-8.6001
Praia dos Alteirinhos,5844,37.5184,-8.7882
Playa del Perchel,5845,28.5789,-13.8296
Playa del Moro,5846,28.6845,-13.8321
Playa de Mogan,5847,27.818,-15.7629
American Beach,5848,30.5742,-81.4423
Peters Point,5849,30.5988,-81.4408
Cherry Hill,5850,44.1426,-64.5082
Broad Cove,5851,44.1775,-64.4743
Maguire Landing Beach,5852,41.9217,-69.9733
Playa Del Coco,5853,10.551,-85.6998
Playa Lagun,5854,12.3187,-69.1517
Debordieu,5855,33.3827,-79.147
Denis Bay,5856,18.3526,-64.7757
Revere Beach,5857,42.4202,-70.9853
Willard Beach,5858,43.6426,-70.2264
Miacomet Rd.,5859,41.2399,-70.1019
Wingaersheek Beach,5860,42.6501,-70.6842
Wollaston Beach,5861,42.2807,-71.012
Yirrell Beach,5862,42.3626,-70.9695
Coskata Beach,5863,41.3585,-70.0245
Crane Beach,5864,42.6862,-70.7662
Harding Beach,5865,41.6662,-69.9942
Keyes Memorial Beach,5866,41.6354,-70.2911
Marconi Beach,5867,41.8889,-69.9592
Nauset Beach,5868,41.8418,-69.9453
Cherry Beach,5869,43.6357,-79.344
Moolack Beach,5870,44.6998,-124.0654
Oceanside Beach,5871,45.4595,-123.9705
Ruby Beach,5872,47.7109,-124.4155
Kauapea Beach,5873,22.2242,-159.4098
Lanikai Beach,5874,21.393,-157.7151
Makena Beach,5875,20.632,-156.4473
Oneuli Beach,5876,20.6412,-156.4462
Pohue Bay Beach,5877,19.0106,-155.7974
Papaoneone,5878,21.4636,-158.2136
Laie Beach Park,5879,21.6312,-157.921
Onslow Beach,5880,34.5704,-77.2686
Siesta Beach,5881,27.2648,-82.5507
Zoni Beach,5882,18.3213,-65.2585
Playa Flamenco,5883,18.328,-65.3163
Willows Beach,5884,48.4356,-123.3022
Playa de Guanarteme,5886,28.1284,-15.4532
Platja de l'Auir,5887,39.0249,-0.175
Playa de las Gaviotas,5888,28.5157,-16.1722
Playa de Fatares,5889,37.5791,-1.0301
Playa del Cura,5890,37.9765,-0.6701
Playa de las Conchas,5891,29.2762,-13.5158
Playa de La Chapineta,5892,37.5634,-1.1745
Playa del Cardon,5893,27.7907,-15.4909
Playa de Carboneras,5894,37.0028,-1.8894
Playa de la Victoria,5895,36.5051,-6.2795
Playa de San Amaro,5896,35.8961,-5.2998
Westerstrand,5897,53.477,6.1309
Plage du Trez-Hir,5898,48.3461,-4.7039
Platja de Perafita,5899,42.4601,3.1572
Praia da Vagueira,5900,40.5651,-8.7694
Praia da Aguda,5901,38.8519,-9.4555
Praia dos Moleiros,5902,38.847,-9.4585
Praia do Abano,5903,38.7428,-9.4731
Praia da Crismina,5904,38.7261,-9.4769
Praia da Saude,5905,38.6294,-9.2299
Praia da Rainha,5906,38.616,-9.2192
Praia do Pescador,5907,38.6092,-9.2149
Praia do Rei,5908,38.6057,-9.2138
Desaru,5909,1.5993,104.2536
Neimporio,5910,37.8403,24.9343
Katung,5911,-3.7875,102.2432
Batu Duo,5912,-3.7828,102.2515
Las Lajas,5913,8.1668,-81.8667
Deep Hole,5914,41.3725,-71.5351
Perissa,5915,36.3571,25.4753
Agios Georgios,5916,36.3379,25.4518
Aparri,5917,18.3602,121.6336
Bacnotan,5918,16.762,120.3354
Crowdy head ,5919,-31.8427,152.7435
Kinolhas,5920,5.4471,73.0383
Nikki Beach,5921,25.2471,55.2548
Pico do Calixto,5922,-25.5933,-48.3724
Praia da Duquesa,5923,38.7008,-9.4148
Praia das Moitas,5924,38.7016,-9.4098
Paço de Arcos,5925,38.6901,-9.2961
Praia de Caxias,5926,38.6985,-9.2796
Praia de Torre,5927,38.6757,-9.3228
Spiaggia di Quartu,5928,39.2232,9.1977
Ix-Xtajta tal-Qawra,5929,35.9564,14.4247
Ix-Xtajta,5930,36.0628,14.2794
Playa de Castilla,5931,37.1465,-6.8677
Playa de la Caleta,5932,36.7212,-4.4004
Playa de la Caleta,5933,36.7212,-4.4004
Playa de Cal-Blanque,5934,37.5976,-0.7503
Playa de Bolnuevo,5935,37.5616,-1.3057
Playa de Benijo,5936,28.5764,-16.1854
Playa de Babel,5937,38.3279,-0.5081
Playa de Antequera,5938,28.535,-16.1318
Sudhurfjorur,5939,64.2382,-15.3106
Spiaggia di Marianello,5940,37.0982,13.9284
White Strand,5941,51.6158,-10.1256
Plage des Bains,5942,50.7333,1.5833
Långasand,5943,56.8317,12.5945
Dooniver,5944,54.002,-9.9351
Greve d'Azette,5945,49.1682,-2.0846
Plage d'Agosta,5946,41.8588,8.7912
Plage de Fort-Mahon,5947,50.3333,1.55
Plage de Carnac,5948,47.5667,-3.0667
Toxeftra Beach,5949,34.9213,32.3269
Lady's Mile Beach,5950,34.6144,33.0057
Praia Nova,5951,41.5006,-8.7881
Praia do Marreco,5952,41.2354,-8.724
Praia da Madalena,5953,41.1033,-8.662
Praia de Lavadores,5954,41.1294,-8.6689
Praia de Labruge,5955,41.2769,-8.729
Bersaglio,5956,43.6347,13.3905
Hafnarskeich,5957,63.876,-21.3544
Platja de Segur,5958,41.1875,1.583
Praia das Illas,5959,43.5563,-7.1386
Praia Sarridal,5960,43.7341,-7.7764
Praia do Riás,5961,43.2936,-8.7472
Praia de Santa Comba,5962,43.5565,-8.2901
Playa Quintana,5963,43.5572,-6.4052
Praia de San Martiño,5964,42.2017,-8.9045
Playa San Julián,5965,43.4128,-3.3704
Playa de A Concha,5966,43.7186,-7.8093
Platja Sa Tuna,5967,41.9604,3.2296
Platja Sa Tuna,5968,41.9604,3.2296
Platja del Fortí,5969,40.4691,0.4787
Platja de la Pineda,5970,41.0765,1.1837
Els Prats,5971,41.0393,0.9838
Praia do Raso,5972,43.4256,-8.2195
Praia de Peizás,5973,43.5884,-7.279
Playa De La Ñora,5974,43.5479,-5.5905
Playa de Creixell,5975,41.1523,1.4336
Sa Conca,5976,41.7977,3.0606
Praia de Cesantes,5977,42.3051,-8.6177
Playa del Cervigón,5978,43.5483,-5.6391
Playa de A Concha,5979,43.737,-7.8723
Carregador,5980,40.2423,0.2774
Playa de Garbet,5981,42.3927,3.153
Platja de Canyelles,5982,41.7043,2.8823
Isola Rossa,5983,41.0093,8.8767
Praia de Carril,5984,42.2235,-8.7649
Praia de Samil,5985,42.2119,-8.7761
Praia da Calzoa,5986,42.2024,-8.7821
Praia do Vao,5987,42.1986,-8.7917
Praia Canido,5988,42.194,-8.7975
Praia Borna,5989,42.2808,-8.6983
Barzan-Plage,5990,45.5292,-0.8817
Plage des Nonnes,5991,45.561,-0.966
La Grande Cote,5992,45.6593,-1.1338
Plage du Grand Boucharel,5993,43.3721,6.7145
Esclamandes,5994,43.4029,6.7322
Fréjus,5995,43.4216,6.753
Plage de Boulouris,5996,43.4172,6.823
Plage Collignon,5997,49.6571,-1.5676
Plage de Bretteville,5998,49.6549,-1.533
Mondrée,5999,49.6931,-1.4514
Kerguelen,6000,47.7025,-3.402
Plage de Toulhars,6001,47.7069,-3.3783
Sablanceaux Nord,6002,46.163,-1.2597
Sablanceaux Sud,6003,46.1556,-1.2667
Sablanceaux Sud,6004,46.1556,-1.2667
Aytré,6005,46.1225,-1.1261
La Flotte,6006,46.1873,-1.3175
Plage D'Herlin,6007,47.2993,-3.182
Plage de Sables Blancs,6008,47.5713,-3.1208
Pointe de l'Eve,6009,47.239,-2.2725
Plage de la Baule,6010,47.2697,-2.35
Praia de Paramos,6011,40.9771,-8.6507
Plage de Furiani,6012,42.6584,9.4515
li Cossi,6013,41.0466,8.9356
Cavallino,6014,45.454,12.4982
Plage de Cupabia,6015,41.7369,8.7829
Plage Du Trottel,6016,41.9121,8.725
Plage du Ricanto,6017,41.9269,8.7766
Plage de Laurosu,6018,41.6657,8.8811
Plage de Porraja,6019,41.6736,8.8919
Cipiniellu,6020,41.6869,8.9166
Plage de Vetricella,6021,41.6897,8.8981
Praia do Lago,6022,43.7097,-7.4781
Praia Fedorento,6023,41.9101,-8.8764
Platja de Fenals,6024,41.6939,2.8322
Newquay - Towan,6025,50.4175,-5.0841
Monemvasia,6026,36.6309,23.0324
Plakoto,6027,36.7855,25.29
Kampaki,6028,36.7769,25.2697
Playa del Moro,6029,40.2301,0.2726
Praia de Muíños,6030,42.175,-8.8144
Platja de Grifeu,6031,42.3806,3.1556
Platja del Fòrum,6032,41.416,2.2311
Platja de  Badalona,6033,41.4437,2.2492
Praia América,6034,42.1333,-8.8167
Lido Bruno,6035,40.4091,17.219
Marina Di Ferrara,6036,40.5188,17.1176
Cala Ginepro,6037,40.4425,9.7901
Platja del Marjal,6038,40.5492,0.5289
Marathias,6039,38.5069,21.0313
Asprogiali,6040,38.5367,21.0149
Playa del Postiguet,6041,38.345,-0.4779
Playa de la Albufereta,6042,38.3631,-0.4437
Cala Cantalar,6043,38.3537,-0.4203
San Giorgio,6044,40.2381,18.4574
Frassanito,6045,40.2343,18.4607
Alimini,6046,40.2061,18.4579
Dionisiou Beach,6047,40.2455,23.2616
Plage des Sables Vigniers,6048,45.9619,-1.3863
Playa del Silgar,6049,42.4007,-8.8116
Playa de Poniente,6050,43.5434,-5.6731
Playa Los Mayanes,6051,43.5451,-5.6438
Playa del Rinconín,6052,43.5491,-5.639
Playa del Callao,6053,41.5391,2.4557
Playa del Varador,6054,41.5354,2.4509
Playa de Ponent,6055,41.5288,2.4407
Playa de Sant Simó,6056,41.5423,2.4606
Praia de Riazor,6057,43.3689,-8.4115
Playa do Matadeiro,6058,43.3755,-8.4039
Playa del Camello,6059,43.4695,-3.7757
Playa de la Concha,6060,43.472,-3.7791
Playa Los Biquinis,6061,43.4677,-3.7699
Playa de la Magdalena,6062,43.4672,-3.7739
Playa Los Peligros,6063,43.4663,-3.7773
Platja de ses Oliveres,6064,42.2857,3.2861
Ondarreta,6065,43.3179,-2.0045
Platja del Cau del Llop,6066,42.3605,3.1629
Platja de Canyelles,6067,42.247,3.1966
Steni Kablafka,6068,38.5454,21.0152
Playa de Cura,6069,27.7985,-15.7312
Apollo Beach,6070,28.933,-80.825
Combe Martin,6071,51.2088,-4.0421
Combesgate Beach,6072,51.1783,-4.2157
Platja de Santa Cistina,6073,41.6884,2.8182
Langeby,6074,59.0785,10.2611
Vora,6075,59.0721,10.2585
Agios Ioannis,6076,39.5084,19.9231
Mont-Saint-Michel,6077,48.6369,-1.51
Mont-Saint-Michel,6078,48.6369,-1.51
Playa Barca,6079,28.1272,-14.2473
Plage Bussaglia,6080,42.2822,8.6875
Bellevue,6081,55.7784,12.5922
Bjerge Nordstrand,6082,55.5869,11.1501
Charlottenlund,6083,55.7494,12.5901
Flyvesandet,6084,55.6212,10.301
Hestehovedet,6085,54.8328,11.0914
Havnebadet ved Islands Brygge,6086,55.6686,12.5776
Smørmosevej,6087,55.0436,10.7109
Fuzeta Beach,6088,37.0431,-7.7443
Green Island Beach,6089,49.1633,-2.0752
Cala Mandia,6090,39.5204,3.3144
Cala'n Forcat,6091,39.9993,3.7999
Playa S'Argamassa,6092,38.9919,1.5687
Cala d'Alcaufar,6093,39.8298,4.2948
Calahonda,6094,36.488,-4.7118
Kalamitsi beach,6095,36.8809,22.2389
Kalogria beach,6096,36.8505,22.2585
Stoupa beach,6097,36.8457,22.2591
Ritsa beach,6098,36.8945,22.2248
Foneas beach,6099,36.8674,22.2482
Delphinia beach,6100,36.8621,22.2502
Touristiko beach,6101,36.9792,22.1497
Akrogiali beach,6102,36.9536,22.1446
Santova beach,6103,36.9478,22.1448
Azolimnos beach,6104,37.4103,24.9639
Vari beach,6105,37.3899,24.9456
Axladi beach,6106,37.388,24.9405
Megas Gialos beach,6107,37.3789,24.9091
Ampela beach,6108,37.3764,24.9061
Komito beach,6109,37.3767,24.8825
Agathopes Beach,6110,37.3857,24.8807
Fetouri beach,6111,37.3896,24.8844
Foinikas beach,6112,37.3973,24.881
Kokkina beach,6113,37.3952,24.8704
Galissas beach,6114,37.4213,24.8774
Lotos beach,6115,37.4432,24.8958
Kini beach,6116,37.4455,24.8998
Delphini beach,6117,37.4583,24.8982
Convention Beach,6118,-34.2705,135.3467
Morgans Landing,6119,-34.4867,135.2157
Mary Ellis Wreck Beach,6120,-34.8597,135.7262
Perlubie Beach,6121,-32.6645,134.2943
Murrays Beach,6122,-30.3593,153.1071
Bonville Beach,6123,-30.4007,153.0812
Maheno Beach,6124,-25.2817,153.231
Manann Beach,6125,-24.7987,153.2616
Marcoola Beach,6126,-26.5984,153.098
Margate Beach,6127,-27.2442,153.1119
Maroochydore Beach,6128,-26.6534,153.1047
Mudjimba Beach,6129,-26.615,153.1019
Norfolk Beach,6130,-27.5704,153.3386
Pandanus Beach,6131,-27.4415,153.1766
Pelican Beach,6132,-27.9774,153.4226
Queens Beach,6133,-27.2162,153.1166
Redcliffe Beach,6134,-27.2284,153.1161
Rules Beach,6135,-24.4929,152.0397
Scarborough Beach,6136,-27.1998,153.1161
